cbsa_code,msa_title,date,variable,value,diagnostic,threshold,source_file,candidate_panels_affected
40340,"Rochester, MN",2012-10-01,permits units SA,-1.43987904908882,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40340,"Rochester, MN",2014-10-01,permits units SA,-90.125404575521,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40340,"Rochester, MN",2023-10-01,permits units SA,-0.484773101101084,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40340,"Rochester, MN",2026-06-01,employment,128.6,BLS preliminary observation,preliminary_flag==1,BLS CES,
40380,"Rochester, NY",2014-02-01,permits units SA,-12.979075439176,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40380,"Rochester, NY",2026-06-01,employment,521.3,BLS preliminary observation,preliminary_flag==1,BLS CES,
40420,"Rockford, IL",2004-08-01,permits units SA,-1.66629218410827,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40420,"Rockford, IL",2010-06-01,permits units SA,-0.870391190654006,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40420,"Rockford, IL",2016-06-01,permits units SA,-0.641011580274978,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40420,"Rockford, IL",2026-06-01,employment,142.5,BLS preliminary observation,preliminary_flag==1,BLS CES,
40660,"Rome, GA",2026-06-01,employment,46.9,BLS preliminary observation,preliminary_flag==1,BLS CES,
40980,"Saginaw, MI",2010-06-01,permits units SA,-1.33572984889773,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40980,"Saginaw, MI",2014-02-01,permits units SA,-1.20974165954725,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40980,"Saginaw, MI",2014-04-01,permits units SA,-0.363787721856326,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40980,"Saginaw, MI",2016-08-01,permits units SA,-1.52866403908339,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
40980,"Saginaw, MI",2026-06-01,employment,85.2,BLS preliminary observation,preliminary_flag==1,BLS CES,
41060,"St. Cloud, MN",2005-10-01,permits units SA,-15.5080243241457,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2006-04-01,permits units SA,-1.09748497749057,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2006-06-01,permits units SA,-6.86070339449704,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2006-08-01,permits units SA,-1.51791993173336,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2006-10-01,permits units SA,-5.31557420029923,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2006-12-01,permits units SA,-3.39893495091632,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2007-02-01,permits units SA,-1.48736879930913,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2007-12-01,permits units SA,-3.70318439241507,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2008-04-01,permits units SA,-1.57112931427976,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2008-06-01,permits units SA,-0.519661213154074,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2009-02-01,permits units SA,-0.809879412832922,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2009-04-01,permits units SA,-0.70509053926331,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2010-02-01,permits units SA,-7.31135753695886,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2010-10-01,permits units SA,-6.2549637568641,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2011-02-01,permits units SA,-3.42080740335116,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2012-04-01,permits units SA,-4.49952010565146,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2012-06-01,permits units SA,-2.31988720477663,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2012-08-01,permits units SA,-4.31665256944522,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2012-12-01,permits units SA,-5.25717835033095,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2013-08-01,permits units SA,-0.390808958228583,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2013-10-01,permits units SA,-9.10222645815449,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2013-12-01,permits units SA,-1.34823365740567,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2014-02-01,permits units SA,-8.47054595188929,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2014-04-01,permits units SA,-1.55864806899985,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2014-08-01,permits units SA,-10.7495198850982,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2014-10-01,permits units SA,-0.320749671988183,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2014-12-01,permits units SA,-1.50165185656558,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2015-04-01,permits units SA,-0.443248658650723,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2015-12-01,permits units SA,-5.55200300191139,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2016-02-01,permits units SA,-3.49884795368574,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2016-04-01,permits units SA,-2.12732264753179,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2016-06-01,permits units SA,-7.05640413206293,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2016-10-01,permits units SA,-0.657881893229136,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2016-12-01,permits units SA,-5.48847411111476,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41060,"St. Cloud, MN",2026-06-01,employment,108.8,BLS preliminary observation,preliminary_flag==1,BLS CES,
41100,"St. George, UT",2026-06-01,employment,92.2,BLS preliminary observation,preliminary_flag==1,BLS CES,
41420,"Salem, OR",2026-06-01,employment,189.9,BLS preliminary observation,preliminary_flag==1,BLS CES,
41500,"Salinas, CA",2012-12-01,permits units SA,-2.96620025709319,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41500,"Salinas, CA",2026-06-01,employment,150.3,BLS preliminary observation,preliminary_flag==1,BLS CES,
41540,"Salisbury, MD",2022-10-01,permits units SA,-11.9878785354914,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41540,"Salisbury, MD",2023-04-01,permits units SA,-7.66445131164608,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41540,"Salisbury, MD",2024-10-01,permits units SA,-19.6080075377612,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41540,"Salisbury, MD",2025-02-01,permits units SA,-2.53791654195841,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41540,"Salisbury, MD",2025-04-01,permits units SA,-15.2969973950665,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41540,"Salisbury, MD",2026-06-01,employment,57.6,BLS preliminary observation,preliminary_flag==1,BLS CES,
41660,"San Angelo, TX",2026-06-01,employment,54.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
41780,"Sandusky, OH",2004-08-01,permits units SA,-0.232608605362312,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2005-02-01,permits units SA,-0.359795213088266,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2005-04-01,permits units SA,-0.54595705274086,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2006-10-01,permits units SA,-0.0725808911434266,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2006-12-01,permits units SA,-0.120156173204311,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2007-02-01,permits units SA,-0.101320093040893,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2007-04-01,permits units SA,-0.0852378481158203,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2007-06-01,permits units SA,-0.0402380399866317,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2007-08-01,permits units SA,-0.00176895656721142,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2007-12-01,permits units SA,-0.0210166175821972,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2008-10-01,permits units SA,-0.0693361064122848,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2008-12-01,permits units SA,-0.139073122511266,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2009-02-01,permits units SA,-0.108150356264053,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2009-06-01,permits units SA,-0.0464546492480035,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2009-08-01,permits units SA,-0.0100235751807426,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2009-10-01,permits units SA,-0.05923947333705,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2009-12-01,permits units SA,-0.142170719280198,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
41780,"Sandusky, OH",2010-10-01,permits units SA,-0.0905213288204041,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
42140,"Santa Fe, NM",2023-04-01,permits units SA,-48.047347941726,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
42140,"Santa Fe, NM",2026-06-01,employment,63.5,BLS preliminary observation,preliminary_flag==1,BLS CES,
42340,"Savannah, GA",2026-06-01,employment,216.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
43100,"Sheboygan, WI",2008-04-01,permits units SA,-0.481434723406958,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2008-06-01,permits units SA,-0.452108344026325,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2008-10-01,permits units SA,-0.596549483691928,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2010-04-01,permits units SA,-1.32462096844358,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2010-10-01,permits units SA,-0.599254742533106,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2011-02-01,permits units SA,-0.00707928589502727,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2011-08-01,permits units SA,-0.0779082958792883,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2012-02-01,permits units SA,-0.350648750712232,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2012-08-01,permits units SA,-1.33661636959269,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2013-10-01,permits units SA,-12.6789936579446,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2014-02-01,permits units SA,-1.32515322909407,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2014-06-01,permits units SA,-0.634325899180663,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2014-08-01,permits units SA,-0.289211508760448,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2014-12-01,permits units SA,-0.646113915307396,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2016-06-01,permits units SA,-2.19635745402577,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2016-12-01,permits units SA,-1.58384529648975,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
43100,"Sheboygan, WI",2026-06-01,employment,63.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
43900,"Spartanburg, SC",2026-06-01,employment,179.9,BLS preliminary observation,preliminary_flag==1,BLS CES,
44100,"Springfield, IL",2021-12-01,permits units SA,-3.26039700825338,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44100,"Springfield, IL",2026-06-01,employment,106.0,BLS preliminary observation,preliminary_flag==1,BLS CES,
44140,"Springfield, MA",2004-02-01,permits units SA,-2.57235849636111,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2004-06-01,permits units SA,-2.97892652209035,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2004-08-01,permits units SA,-0.448082382991309,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2006-02-01,permits units SA,-11.1547871734087,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2010-02-01,permits units SA,-7.79930358430318,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2011-12-01,permits units SA,-7.81508962053549,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2013-12-01,permits units SA,-6.53634309001397,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2014-04-01,permits units SA,-1.11338852715291,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2014-06-01,permits units SA,-0.64944987354599,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2016-02-01,permits units SA,-4.93767282174516,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2016-04-01,permits units SA,-2.37180028857989,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2016-06-01,permits units SA,-7.81037884964296,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44140,"Springfield, MA",2026-06-01,employment,208.9,BLS preliminary observation,preliminary_flag==1,BLS CES,
44180,"Springfield, MO",2026-06-01,employment,237.4,BLS preliminary observation,preliminary_flag==1,BLS CES,
44220,"Springfield, OH",2005-12-01,permits units SA,-2.79329086343857,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44220,"Springfield, OH",2009-02-01,permits units SA,-0.98972114970572,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44220,"Springfield, OH",2009-12-01,permits units SA,-2.21290768081723,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44220,"Springfield, OH",2026-06-01,employment,46.9,BLS preliminary observation,preliminary_flag==1,BLS CES,
44300,"State College, PA",2007-06-01,permits units SA,-2.57455570064305,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44300,"State College, PA",2008-04-01,permits units SA,-2.82143357916226,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44300,"State College, PA",2009-08-01,permits units SA,-0.625867583229067,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44300,"State College, PA",2010-04-01,permits units SA,-1.27989499578699,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44300,"State College, PA",2011-08-01,permits units SA,-1.06672592161072,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
44300,"State College, PA",2026-06-01,employment,81.7,BLS preliminary observation,preliminary_flag==1,BLS CES,
44940,"Sumter, SC",2026-06-01,employment,37.4,BLS preliminary observation,preliminary_flag==1,BLS CES,
45060,"Syracuse, NY",2025-04-01,permits units SA,-0.912472903308114,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
45060,"Syracuse, NY",2026-06-01,employment,322.2,BLS preliminary observation,preliminary_flag==1,BLS CES,
45220,"Tallahassee, FL",2026-06-01,employment,202.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
45460,"Terre Haute, IN",2010-12-01,permits units SA,-1.2893534695616,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
45460,"Terre Haute, IN",2014-02-01,permits units SA,-2.49575131437263,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
45460,"Terre Haute, IN",2026-06-01,employment,68.2,BLS preliminary observation,preliminary_flag==1,BLS CES,
45780,"Toledo, OH",2026-06-01,employment,299.9,BLS preliminary observation,preliminary_flag==1,BLS CES,
45820,"Topeka, KS",2026-06-01,employment,118.5,BLS preliminary observation,preliminary_flag==1,BLS CES,
46060,"Tucson, AZ",2026-06-01,employment,406.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
46140,"Tulsa, OK",2026-06-01,employment,483.0,BLS preliminary observation,preliminary_flag==1,BLS CES,
46220,"Tuscaloosa, AL",2026-06-01,employment,117.9,BLS preliminary observation,preliminary_flag==1,BLS CES,
46300,"Twin Falls, ID",2026-06-01,employment,51.7,BLS preliminary observation,preliminary_flag==1,BLS CES,
46340,"Tyler, TX",2026-06-01,employment,122.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
46520,"Urban Honolulu, HI",2014-12-01,permits units SA,-27.3342500410836,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
46520,"Urban Honolulu, HI",2024-12-01,permits units SA,-30.4948909986356,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
46520,"Urban Honolulu, HI",2026-06-01,employment,462.2,BLS preliminary observation,preliminary_flag==1,BLS CES,
46660,"Valdosta, GA",2026-06-01,employment,56.8,BLS preliminary observation,preliminary_flag==1,BLS CES,
46700,"Vallejo, CA",2026-06-01,employment,146.4,BLS preliminary observation,preliminary_flag==1,BLS CES,
47220,"Vineland, NJ",2026-06-01,employment,60.0,BLS preliminary observation,preliminary_flag==1,BLS CES,
47300,"Visalia, CA",2026-06-01,employment,145.3,BLS preliminary observation,preliminary_flag==1,BLS CES,
47380,"Waco, TX",2026-06-01,employment,143.3,BLS preliminary observation,preliminary_flag==1,BLS CES,
47460,"Walla Walla, WA",2026-06-01,employment,27.7,BLS preliminary observation,preliminary_flag==1,BLS CES,
47580,"Warner Robins, GA",2026-06-01,employment,77.7,BLS preliminary observation,preliminary_flag==1,BLS CES,
48140,"Wausau, WI",2022-08-01,permits units SA,-23.4849281637844,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48140,"Wausau, WI",2026-06-01,employment,70.8,BLS preliminary observation,preliminary_flag==1,BLS CES,
48620,"Wichita, KS",2026-06-01,employment,315.8,BLS preliminary observation,preliminary_flag==1,BLS CES,
48660,"Wichita Falls, TX",2009-02-01,permits units SA,-0.482067558545685,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2009-12-01,permits units SA,-0.548419213954516,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2010-02-01,permits units SA,-0.213225788701659,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2010-04-01,permits units SA,-1.06412475903835,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2011-02-01,permits units SA,-0.19620742855284,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2011-08-01,permits units SA,-0.365881475266536,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2012-02-01,permits units SA,-0.449155019310482,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2012-04-01,permits units SA,-1.70821155331862,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2013-04-01,permits units SA,-0.355327157146711,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2013-08-01,permits units SA,-1.85858914551048,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2013-10-01,permits units SA,-0.448714726916614,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2013-12-01,permits units SA,-1.04646125699816,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2014-02-01,permits units SA,-0.930831111803253,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2015-08-01,permits units SA,-2.99235203898837,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2015-10-01,permits units SA,-1.53218901618283,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2017-04-01,permits units SA,-2.00467226995692,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48660,"Wichita Falls, TX",2026-06-01,employment,58.7,BLS preliminary observation,preliminary_flag==1,BLS CES,
48700,"Williamsport, PA",2006-06-01,permits units SA,-0.466822876100888,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48700,"Williamsport, PA",2006-08-01,permits units SA,-0.205372823920686,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48700,"Williamsport, PA",2008-06-01,permits units SA,-0.460568745052341,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48700,"Williamsport, PA",2008-10-01,permits units SA,-0.679794047708574,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48700,"Williamsport, PA",2013-08-01,permits units SA,-0.29680925600656,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48700,"Williamsport, PA",2014-02-01,permits units SA,-0.267583986670385,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48700,"Williamsport, PA",2014-04-01,permits units SA,-0.412267762262301,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48700,"Williamsport, PA",2016-02-01,permits units SA,-0.299353606423765,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48700,"Williamsport, PA",2016-10-01,permits units SA,-0.398501698103784,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
48700,"Williamsport, PA",2026-06-01,employment,53.0,BLS preliminary observation,preliminary_flag==1,BLS CES,
48900,"Wilmington, NC",2026-06-01,employment,200.6,BLS preliminary observation,preliminary_flag==1,BLS CES,
49340,"Worcester, MA",2004-08-01,permits units SA,-7.47157858213682,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
49340,"Worcester, MA",2008-04-01,permits units SA,-1.96368844719538,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
49340,"Worcester, MA",2010-04-01,permits units SA,-4.83176725683682,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
49340,"Worcester, MA",2014-12-01,permits units SA,-6.34809989031612,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
49340,"Worcester, MA",2016-12-01,permits units SA,-18.0381859541144,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
49340,"Worcester, MA",2026-06-01,employment,368.1,BLS preliminary observation,preliminary_flag==1,BLS CES,
49420,"Yakima, WA",2007-12-01,permits units SA,-1.47484177345968,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
49420,"Yakima, WA",2026-06-01,employment,89.6,BLS preliminary observation,preliminary_flag==1,BLS CES,
49700,"Yuba City, CA",2005-10-01,permits units SA,-1.65548838766216,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
49700,"Yuba City, CA",2009-06-01,permits units SA,-0.458531158487133,negative_seasonally_adjusted_permit_value,X-13 additive SA value < 0,processed permits SA,
49740,"Yuma, AZ",2026-06-01,employment,60.5,BLS preliminary observation,preliminary_flag==1,BLS CES,
